Source,Target,Year,trade_value,ln_trade_value,Source Area,Target Area,Source Exchange Rate,Target Exchange Rate,Ex Rate Source / Target,Ex Rate Target / Source,Source Consumer Price Index,Target Consumer Price Index,exchange_rate ijt,Source GDP,Target GDP,level of output ijt
BEL,HKG,2003,6.809,1.9182452665008296,30530.0,1100.0,0.88,7.79,0.11296534017971759,8.852272727272727,86.15,89.05,8.563989842274514,88.33,100.09,4.5435747909939845
THA,AUS,2003,6.813,1.918832551791531,513120.0,7741220.0,41.48,1.54,26.935064935064933,0.03712632594021215,80.59,82.15,0.03642130989070843,78.82,74.68,4.3401895452201895
EUN,HKG,2003,6.816,1.9192727895270145,,1100.0,,7.79,,inf,,89.05,,,100.09,
MYS,OAS,2007,6.818,1.9195661737157113,330800.0,,3.44,,inf,,92.78,,,,,
SVN,BIH,2008,6.826,1.9207388504845153,20270.0,51210.0,0.68,1.34,0.5074626865671642,1.9705882352941175,97.41,98.42,1.9503657793131475,97.72,98.43,4.58572594101533
HUN,POL,2021,6.828,1.9210318049321942,,,303.14,3.86,78.53367875647669,0.012733390512634427,132.11,123.93,0.013573857989382185,150.51,125.11,4.92161143874679
GTM,SLV,2002,6.831,1.9214710757497122,108890.0,21040.0,7.82,1.0,7.82,0.1278772378516624,60.16,75.44,0.1019763338965537,,4428.51,
IDN,NLD,2017,6.837,1.9223490389316569,1916820.0,41540.0,13380.83,0.89,15034.640449438202,6.651306383834187e-05,142.18,111.04,8.516595295871261e-05,137.09,105.79,4.7910468207232455
IND,ITA,2007,6.837,1.9223490389316569,3287260.0,302069.0,41.35,0.73,56.64383561643836,0.01765417170495768,74.32,94.57,0.013873935086311249,80.02,95.63,4.47138159089527
ITA,SVK,2007,6.843,1.9232262319703606,302069.0,49030.0,0.73,0.73,1.0,1.0,94.57,93.19,1.0148084558429016,95.63,97.84,4.571910034870184
IND,CAN,2010,6.854,1.924832423452417,3287260.0,9879750.0,45.73,1.03,44.39805825242718,0.022523507544281656,100.0,100.0,0.022523507544281656,100.0,,
TUR,BGR,2005,6.864,1.926290362185661,785350.0,111000.0,1.34,1.57,0.8535031847133758,1.171641791044776,65.85,72.73,1.0608086338553346,68.09,74.5,4.265814742440194
FRA,SAU,2017,6.875,1.927891643552635,549087.0,2149690.0,0.89,3.75,0.23733333333333334,4.213483146067416,106.86,118.03,3.8147319239919013,105.78,100.96,4.6380429322153685
EUN,MDA,2010,6.879,1.928473292543877,,33850.0,,12.37,,inf,,100.0,,,,
DEU,CZE,2020,6.881,1.9287639902203428,357590.0,78871.01,0.88,23.21,0.03791469194312796,26.375,113.02,120.16,24.807777130492678,118.39,121.31,4.786166756103187
PER,CHL,1999,6.881,1.9287639902203428,1285220.0,756096.0,3.38,508.78,0.006643342898698848,150.52662721893492,76.3,70.95,161.87711989858678,71.97,55.58,4.147036394917036
SVK,HUN,2009,6.881,1.9287639902203428,49040.0,93030.0,0.72,202.34,0.003558367104872986,281.02777777777777,99.05,95.37,291.871672317174,99.47,97.53,4.590008057074122
MYS,HKG,1997,6.887,1.9296355765625612,330800.0,1090.0,2.81,7.74,0.36304909560723514,2.7544483985765127,73.32,100.79,2.003732082385454,,119.67,
AUT,SVN,2011,6.888,1.9297807671254297,83879.0,20270.0,0.72,0.72,1.0,1.0,103.29,101.8,1.0146365422396857,101.83,101.04,4.619410617112905
SER,LTU,2007,6.888,1.9297807671254297,,65300.0,,0.73,,inf,,85.18,,,91.93,
SGP,VNM,2003,6.889,1.9299259366110588,697.0,329310.0,1.74,15509.58,0.00011218872464631537,8913.551724137931,86.15,51.32,14963.025741123982,85.25,,
BIH,SER,2015,6.891,1.9302162123750708,51210.0,,1.76,,inf,,103.67,,,105.47,,
BEL,MLT,2012,6.897,1.9310865344491541,30530.0,320.0,0.78,0.78,1.0,1.0,106.47,105.41,1.0100559719191728,103.8,103.29,4.640003268375165
AUS,FJI,1999,6.905,1.9322457868612555,7741220.0,18270.0,1.55,1.97,0.7868020304568528,1.270967741935484,71.2,69.39,1.3041202367171993,65.36,,
CHE,SAU,2008,6.906,1.9323905989678005,41290.0,2149690.0,1.08,3.75,0.28800000000000003,3.472222222222222,99.8,90.36,3.8349687669076777,99.23,,
BEL,SYR,1999,6.912,1.9332590315017544,33120.0,185180.0,0.94,11.23,0.08370436331255565,11.946808510638299,79.4,60.02,15.804341815139635,82.02,46.57,4.1239598384791
PHL,CHN,2005,6.914,1.9335483414994328,300000.0,9599999.8,55.09,8.19,6.7264957264957275,0.14866581956797964,78.67,86.51,0.13519292596709004,80.24,,
USA,RWA,2010,6.919,1.934271250516674,9831510.0,26340.0,1.0,583.13,0.0017148834736679642,583.13,100.0,100.0,583.13,100.0,100.0,4.605170185988092
MEX,GTM,2000,6.92,1.9344157696295783,1964380.0,108890.0,9.46,7.76,1.2190721649484537,0.8202959830866806,63.31,51.86,1.0014064537064742,57.88,,
DNK,FIN,2021,6.922,1.9347047452131525,,,6.29,0.85,7.4,0.13513513513513514,112.86,115.13,0.13247069704986844,114.86,121.41,4.771443621496017
BEL,DNK,2003,6.923,1.9348492016958885,30530.0,42920.0,0.88,6.59,0.13353566009104703,7.488636363636363,86.15,87.39,7.3823781065027205,88.33,84.24,4.457374834291381
EUN,TUR,2019,6.923,1.9348492016958885,,785350.0,,5.67,,inf,,234.44,,,227.61,
DEU,USA,2018,6.946,1.9381659543218823,357580.0,9831510.0,0.85,1.0,0.85,1.1764705882352942,111.25,115.16,1.1365261630876735,113.87,114.74,4.73886307299812
IND,BHR,2009,6.949,1.9385977643321903,3287260.0,760.0,48.41,0.38,127.39473684210525,0.00784961784755216,89.29,98.08,0.007146129461744825,91.15,93.08,4.522982919779381
KOR,CHN,2009,6.95,1.9387416595767009,99900.0,9600000.5,1277.25,6.83,187.00585651537335,0.00534742611078489,97.14,96.92,0.005359564304598062,97.34,,
LKA,AUS,2010,6.953,1.9391732211168808,65610.0,7741220.0,113.06,1.09,103.72477064220183,0.009640898637891386,100.0,100.0,0.009640898637891386,100.0,100.0,4.605170185988092
EUN,ALB,2015,6.954,1.9393170335856695,,28750.0,,125.96,,inf,,111.4,,,105.88,
FRA,NLD,2016,6.955,1.9394608253754062,549087.0,41540.0,0.9,0.9,1.0,1.0,105.77,109.53,0.9656715055236008,105.23,104.47,4.652524189801069
HUN,ROM,2018,6.956,1.9396045964920368,93030.0,,270.21,,inf,,117.71,,,127.0,,
DNK,NOR,2003,6.963,1.9406104159604096,42920.0,385178.0,6.59,7.08,0.9307909604519774,1.0743550834597877,87.39,87.6,1.071779574698069,84.24,69.72,4.33907854423877
GRC,ALB,2015,6.963,1.9406104159604096,131960.0,28750.0,0.9,125.96,0.007145125436646555,139.95555555555555,100.77,111.4,126.60073010173548,96.43,105.88,4.615561866940597
AUT,NOR,2018,6.965,1.940897607231769,83879.0,625222.0,0.85,8.13,0.10455104551045509,9.564705882352943,116.28,117.72,9.447706422018351,115.65,120.45,4.770901558869165
NZL,PYF,2018,6.965,1.940897607231769,267710.0,3471.0,1.45,101.05,0.014349332013854528,69.6896551724138,112.42,,inf,115.86,,
EUN,CRI,2014,6.967,1.9411847160479818,,51100.0,,538.32,,inf,,120.54,,,121.68,
IND,IRN,2016,6.97,1.9416152247724325,3287260.0,1745150.0,67.2,30914.85,0.00217371263324907,460.04241071428567,154.05,308.83,229.47749043336373,136.3,,
EUN,JPN,2017,6.971,1.9417586865042618,,377970.0,,112.17,,inf,,103.96,,,101.37,
IND,MUS,1996,6.972,1.9419021276577746,3287260.0,2040.0,35.43,17.95,1.973816155988858,0.5066327970646345,41.13,44.76,0.4655452847021541,,48.52,
NLD,CRI,2014,6.973,1.9420455482388737,41540.0,51100.0,0.75,538.32,0.0013932233615693266,717.7600000000001,108.53,120.54,646.24599966816,103.2,121.68,4.71903175049925
BEL,PRT,2012,6.978,1.9427623427645824,30530.0,92210.0,0.78,0.78,1.0,1.0,106.47,106.53,0.9994367783722895,103.8,99.35,4.620557469864806
PER,USA,2012,6.992,1.9447666383532343,1285220.0,9831510.0,2.64,1.0,2.64,0.3787878787878788,107.1,105.29,0.3852994759063711,108.03,103.99,4.663351853500518
SVK,HUN,1998,6.994,1.9450526386411842,49030.0,93030.0,35.23,214.4,0.16431902985074626,6.0857223956854964,52.79,47.92,6.7042004438279905,64.2,50.53,4.0422852149998665
LKA,ARE,2020,6.999,1.9457672817074025,65610.0,98647.9,185.59,3.67,50.56948228882834,0.019774772347648042,165.1,112.14,0.029113740989804633,124.26,,
DEU,BGR,2002,7.0,1.9459101490553132,357040.0,110990.0,1.06,2.08,0.5096153846153846,1.9622641509433962,88.64,63.73,2.7292498719539093,91.99,64.78,4.346338394616124
DEU,CZE,2002,7.0,1.9459101490553132,357040.0,78870.0,1.06,32.74,0.032376298106291994,30.88679245283019,88.64,83.0,32.98560581950443,91.99,88.17,4.500473322294001
DEU,FIN,2002,7.0,1.9459101490553132,357040.0,338150.0,1.06,1.06,1.0,1.0,88.64,89.69,0.9882930092540975,91.99,90.1,4.511300020051679
DEU,FIN,2003,7.0,1.9459101490553132,357040.0,338150.0,0.88,0.88,1.0,1.0,89.56,90.48,0.9898320070733864,93.2,90.28,4.518831836820441
DEU,IDN,2001,7.0,1.9459101490553132,357030.0,1910930.0,1.12,10260.85,0.00010915275050312597,9161.473214285714,87.4,49.08,16314.440890965188,90.74,,
DEU,LUX,2002,7.0,1.9459101490553132,357040.0,2590.0,1.06,1.06,1.0,1.0,88.64,83.89,1.056621766599118,91.99,74.17,4.414019815618767
DEU,LVA,1998,7.0,1.9459101490553132,357030.0,64594.0,1.76,0.59,2.983050847457627,0.3352272727272727,83.99,56.31,0.5000131173213218,89.7,52.14,4.225201588785053
DEU,MMR,2003,7.0,1.9459101490553132,357040.0,676590.0,0.88,6.14,0.14332247557003258,6.977272727272727,89.56,38.95,16.04324892052748,93.2,40.6,4.119257894149617
DEU,MYS,2006,7.0,1.9459101490553132,357100.0,330800.0,0.8,3.67,0.21798365122615806,4.5874999999999995,93.92,90.94,4.737827138772817,95.0,,
DEU,OAS,2005,7.0,1.9459101490553132,357090.0,,0.8,,inf,,92.46,,,94.63,,
DEU,RUS,2001,7.0,1.9459101490553132,357030.0,17098240.0,1.12,29.17,0.03839561193006514,26.044642857142858,87.4,37.37,60.91254443977217,90.74,,
HUN,AUT,2010,7.0,1.9459101490553132,93030.0,83879.0,207.94,0.75,277.25333333333333,0.0036068096566317207,100.0,100.0,0.0036068096566317207,100.0,100.0,4.605170185988092
HUN,POL,1997,7.0,1.9459101490553132,93030.0,312690.0,186.79,3.28,56.94817073170732,0.01755982654317683,41.98,57.87,0.012738232560611082,44.41,60.75,3.950115875762334
HUN,ROM,2005,7.0,1.9459101490553132,93030.0,,199.58,,inf,,76.92,,,81.71,,
HUN,SVK,2007,7.0,1.9459101490553132,93030.0,49030.0,183.63,0.73,251.54794520547946,0.00397538528562871,86.3,93.19,0.003681465287581904,89.31,97.84,4.537723477537355
SER,USA,2000,7.0,1.9459101490553132,,9632030.0,,1.0,,inf,,78.97,,,81.14,
USA,BRA,2004,7.0,1.9459101490553132,9632030.0,8515770.0,1.0,2.93,0.341296928327645,2.93,86.62,74.43,3.409869676205831,88.23,64.71,4.324931395151594
USA,SXM,2012,7.0,1.9459101490553132,9831510.0,34.0,1.0,1.79,0.5586592178770949,1.79,105.29,108.78,1.732571244714102,103.99,,
OAS,HKG,2014,7.004,1.9464814144236053,,1105.0,,7.75,,inf,,119.38,,,112.65,
FRA,MAR,2011,7.012,1.947622967058988,549087.0,446550.0,0.72,8.09,0.08899876390605686,11.23611111111111,102.11,100.91,11.369728525969235,100.95,98.35,4.601578944796957
DEU,NLD,2008,7.014,1.9479081517179864,357110.0,41540.0,0.68,0.68,1.0,1.0,98.6,97.58,1.0104529616724738,97.56,98.85,4.587035561482173
BRA,PRY,2013,7.018,1.9484782771610234,8515770.0,406752.0,2.16,4303.88,0.0005018727287935537,1992.537037037037,119.37,115.25,2063.7669944564955,125.7,114.92,4.7890671748536455
AUT,POL,2004,7.023,1.9491904771768833,83879.0,312690.0,0.8,3.66,0.2185792349726776,4.575,89.3,85.03,4.804745383982124,89.35,84.39,4.464005076387656
AUS,BHR,2019,7.05,1.9530276168241774,7741220.0,783.0,1.44,0.38,3.789473684210526,0.2638888888888889,119.8,118.77,0.26617739234561666,115.86,111.88,4.734904717001118
OAS,CAN,2013,7.053,1.953453058226042,,9879750.0,,1.03,,inf,,105.45,,,,
FRA,DEU,2014,7.057,1.9540200320186933,549087.0,357380.0,0.75,0.75,1.0,1.0,105.54,106.65,0.9895921237693389,103.51,106.56,4.6541882165938695
DNK,NOR,2006,7.059,1.9543033984133351,42920.0,385178.0,5.95,6.41,0.9282371294851794,1.0773109243697478,91.74,91.43,1.080963624649247,90.34,87.28,4.486350835875637
SER,MDA,2009,7.061,1.9545866845342097,,33850.0,,11.11,,inf,,93.04,,,,
CZE,BLR,2004,7.064,1.9550114633016589,78870.0,207600.0,25.7,0.22,116.81818181818181,0.008560311284046693,85.39,55.9,0.013076296610818376,92.93,45.64,4.176315523281561
SWE,NOR,2003,7.068,1.9555775544574499,447420.11,385178.0,8.09,7.08,1.1426553672316384,0.8751545117428925,91.94,87.6,0.9185126233977344,88.69,69.72,4.36481718202009
HND,SLV,1998,7.072,1.9561433253353424,112490.0,21040.0,13.39,8.76,1.5285388127853883,0.654219566840926,38.8,69.44,0.36554895151825934,,,
DEU,CZE,1999,7.075,1.9565674435293015,357030.0,78870.0,0.94,34.57,0.027191206248192074,36.776595744680854,84.48,74.99,41.430681537680215,90.01,80.35,4.443156433726258
DEU,UKR,1999,7.075,1.9565674435293015,357030.0,603550.0,0.94,4.13,0.22760290556900725,4.3936170212765955,84.48,27.18,13.656098821098118,90.01,,
FRA,ITA,2013,7.087,1.958262119828119,549087.0,302069.0,0.75,0.75,1.0,1.0,105.01,107.2,0.9795708955223881,102.92,104.36,4.640899223841036
SGP,LKA,2001,7.099,1.959953929057249,680.0,65610.0,1.79,89.38,0.020026851644663238,49.93296089385475,86.05,41.65,103.16281596437457,87.59,,
BEL,PRT,2017,7.104,1.960658005689869,30530.0,92225.6,0.89,0.89,1.0,1.0,113.13,109.17,1.0362737015663643,111.64,107.76,4.697592970385115
EST,AUS,2018,7.106,1.9609394975988352,45340.0,7741220.0,0.85,1.34,0.6343283582089552,1.5764705882352943,119.42,117.9,1.5967948909843837,131.78,112.28,4.801064808489677
SGP,VNM,2015,7.107,1.961080213844758,719.0,331230.0,1.37,21697.57,6.314071114875998e-05,15837.642335766423,113.22,144.55,12404.966207232612,104.06,140.43,4.794838399921123
USA,PRT,2008,7.109,1.961361586947346,9831510.0,92090.0,1.0,0.68,1.4705882352941175,0.68,98.74,99.45,0.6751452991452991,98.18,98.28,4.587311538141442
ITA,GRC,2013,7.111,1.9616428809013808,302069.0,131960.0,0.75,0.75,1.0,1.0,107.2,103.92,1.031562740569669,104.36,98.62,4.619560270532254
NLD,PRT,2013,7.116,1.9623457698035887,41540.0,92225.2,0.75,0.75,1.0,1.0,107.48,106.82,1.0061786182362855,102.94,101.58,4.627496479798854
EUN,MMR,2003,7.121,1.9630481649999878,,676590.0,,6.14,,inf,,38.95,,,40.6,
BEL,PRT,2013,7.122,1.963188584855586,30530.0,92225.2,0.75,0.75,1.0,1.0,107.66,106.82,1.0078636959370906,105.12,101.58,4.6379746100547
BEL,TUR,2006,7.123,1.9633289849962168,30530.0,785350.0,0.8,1.43,0.5594405594405595,1.7874999999999999,92.03,72.17,2.2793906747956214,93.98,74.48,4.426806313321741
BEL,MKD,2004,7.136,1.9651523952777084,30530.0,25710.0,0.8,49.41,0.016191054442420565,61.762499999999996,87.96,86.35,62.914064852345106,90.02,81.76,4.45190999716009
BEL,IND,2006,7.151,1.9672522070662588,30530.0,3287260.0,0.8,45.31,0.01765614654601633,56.6375,92.03,69.87,74.60067446686705,93.98,75.65,4.4345997169545175
ROM,GBR,2012,7.153,1.9675318491262468,,243610.0,,0.63,,inf,,106.53,,,103.63,
GRC,ROM,2012,7.154,1.967671640836826,131960.0,,0.78,,inf,,104.88,,,100.68,,
IRL,ESP,2021,7.154,1.967671640836826,,,0.85,0.85,1.0,1.0,108.73,114.02,0.9536046307665322,120.44,108.72,4.73996373672821
EUN,MDG,2019,7.157,1.9680908987564605,,587295.0,,3618.32,,inf,,184.31,,,184.12,
NLD,DNK,2001,7.166,1.969347618882762,41530.0,42920.0,1.12,8.32,0.13461538461538464,7.428571428571428,85.35,83.59,7.584981115307708,84.34,81.11,4.415331253200334
EUN,MYS,2020,7.169,1.9697661748707351,,330241.0,,4.2,,inf,,120.08,,,,
USA,IRL,2010,7.17,1.969905654611529,9831510.0,70280.0,1.0,0.75,1.3333333333333333,0.75,100.0,100.0,0.75,100.0,100.0,4.605170185988092
IRL,ESP,2022,7.173,1.9703239771442973,,,0.95,0.95,1.0,1.0,117.22,123.59,0.9484586131564042,126.81,113.5,4.787246370084133
RUS,KAZ,2000,7.173,1.9703239771442973,17098240.0,2724902.0,28.13,142.13,0.19791739956377963,5.052612868823321,30.76,43.79,3.5491749679151714,,26.39,
EUN,CHN,2004,7.176,1.970742124756495,,9600000.5,,8.28,,inf,,85.0,,,,
HRV,AUT,2022,7.189,1.9725520800017344,,,7.16,0.95,7.536842105263158,0.13268156424581004,124.96,133.51,0.12418461739312728,122.58,128.89,4.833861602737137
ROM,ESP,2014,7.189,1.9725520800017344,,505940.0,,0.75,,inf,,107.05,,,100.04,
IND,BGD,2003,7.191,1.972830244120357,3287260.0,148460.0,46.58,58.15,0.8010318142734307,1.2483898668956634,61.05,60.04,1.2693904292801508,,65.74,
DNK,SWE,2017,7.192,1.9729692971693191,42920.0,528449.29,6.6,8.55,0.7719298245614034,1.2954545454545456,108.63,106.49,1.3214877197176005,106.99,111.02,4.691222868706266
EUN,IDN,2002,7.194,1.9732473452734323,,1910930.0,,9311.19,,inf,,54.92,,,,
CZE,AUT,2014,7.198,1.973803209656839,78870.0,83879.0,20.76,0.75,27.680000000000003,0.0361271676300578,107.15,109.71,0.035284167455662145,105.47,107.91,4.669862049332083
ESP,SWE,2017,7.199,1.9739421274871658,505935.23,528449.29,0.89,8.55,0.10409356725146199,9.606741573033709,108.38,106.49,9.77724341896322,102.22,111.02,4.668418859301075
CHL,ARG,2021,7.2,1.9740810260220096,,,758.96,94.99,7.989893673018213,0.12515811109939917,142.08,,inf,158.09,2709.67,6.483873313174707
AUS,QAT,2005,7.201,1.9742199052667297,7741220.0,11610.0,1.31,3.64,0.3598901098901099,2.7786259541984735,86.34,73.6,3.2596000663790248,80.99,,
IND,DEU,2017,7.211,1.9756076379346226,3287260.0,357580.0,65.12,0.89,73.1685393258427,0.013667076167076166,159.18,109.35,0.019895063413581934,142.75,111.63,4.83814233978138
NIC,SLV,2001,7.216,1.9763007827603225,130370.0,21040.0,13.37,1.0,13.37,0.07479431563201197,48.45,74.06,0.0489303887708747,49.44,4362.95,6.140831763101397
SWE,NOR,2013,7.217,1.9764393540901362,528447.52,625217.11,6.51,5.88,1.1071428571428572,0.9032258064516129,103.83,104.15,0.9004506527496011,103.05,113.06,4.681566479291806
ROM,ESP,2015,7.22,1.9768549529047348,,505924.0,,0.9,,inf,,106.51,,,100.58,
EUN,KWT,2008,7.222,1.977131922855266,,17820.0,,0.27,,inf,,91.48,,,,
GBR,AUT,2006,7.225,1.9775472339984959,243610.0,83879.0,0.54,0.8,0.675,1.4814814814814814,90.28,92.67,1.4432734234180224,91.49,93.36,4.526346332334873
DEU,KWT,2008,7.226,1.9776856327254484,357110.0,17820.0,0.68,0.27,2.5185185185185186,0.39705882352941174,98.6,91.48,0.4279623961521643,97.56,,
USA,ZAF,1998,7.229,1.9781007140181601,9629090.0,1219090.0,1.0,5.53,0.18083182640144665,5.53,74.76,54.06,7.647480577136515,78.24,41.52,4.042978132292098
SER,RUS,2016,7.23,1.9782390361706734,,17098250.0,,67.06,,inf,,162.2,,,157.64,
OAS,MYS,2004,7.251,1.9811393903894556,,330800.0,,3.8,,inf,,85.24,,,,
THA,USA,2003,7.256,1.9818287128128356,513120.0,9632030.0,41.48,1.0,41.48,0.024108003857280617,80.59,84.36,0.02303063099642301,78.82,85.92,4.410291701263706
DEU,KWT,2017,7.257,1.981966520296,357580.0,17820.0,0.89,0.3,2.966666666666667,0.33707865168539325,109.35,124.56,0.2959180359810352,111.63,94.41,4.631418415385533
AUS,MYS,2022,7.259,1.9822420783027037,,,1.44,4.4,0.3272727272727272,3.055555555555556,132.47,127.21,3.181899571137839,133.08,,
JPN,CAN,2000,7.265,1.9830682970222462,377800.0,9879750.0,107.77,1.49,72.32885906040268,0.013825740001855805,102.67,81.89,0.017334091170967587,112.08,,
EUN,BRA,2002,7.269,1.9836187305024984,,8515770.0,,2.92,,inf,,60.87,,,52.64,
DEU,LVA,2013,7.271,1.9838938336679197,357340.0,64594.0,0.75,0.75,1.0,1.0,105.69,106.7,0.9905342080599812,104.59,112.29,4.685566377675312
CAN,GBR,2008,7.272,1.9840313568751777,9879750.0,243610.0,1.07,0.54,1.9814814814814814,0.5046728971962617,97.96,95.69,0.5166449682239085,,96.74,
EUN,KWT,2017,7.273,1.9841688611724035,,17820.0,,0.3,,inf,,124.56,,,94.41,
BRA,PRY,2014,7.277,1.9847186893649493,8515770.0,406752.0,2.35,4462.19,0.0005266472292753111,1898.8042553191488,126.93,121.04,1991.2031074657928,135.56,118.2,4.840896225855424
IND,NLD,2015,7.279,1.9849934901361208,3287260.0,41540.0,64.15,0.9,71.27777777777779,0.01402961808261886,146.79,109.18,0.018862498977355032,132.95,104.0,4.767182008415201
TZA,IND,2010,7.285,1.9858174396471682,947300.0,3287260.0,1395.63,45.73,30.518915372840592,0.03276656420397956,100.0,100.0,0.03276656420397956,,100.0,
ZAF,MOZ,1998,7.285,1.9858174396471682,1219090.0,799380.0,5.53,11.87,0.46588037068239263,2.1464737793851714,54.06,,,41.52,,
DNK,FIN,1999,7.287,1.986091938688145,42920.0,338150.0,6.98,0.94,7.425531914893618,0.13467048710601717,79.38,83.54,0.12796436756614366,76.8,85.01,4.3919867683914475
OAS,AUS,2013,7.289,1.9863663624000758,,7741220.0,,1.04,,inf,,107.7,,,105.39,
NZL,COK,2022,7.291,1.9866407108242934,,,1.58,,inf,,129.44,,,131.77,,
CUB,RUS,2002,7.297,1.987463304783483,109890.0,17098240.0,,31.35,,inf,,43.27,,,,
AUS,BHR,2009,7.3,1.9878743481543455,7741220.0,760.0,1.28,0.38,3.3684210526315788,0.296875,97.16,98.08,0.2940902834420881,94.8,93.08,4.542614373847534
AUT,LVA,2006,7.302,1.9881482832334452,83879.0,64594.0,0.8,0.8,1.0,1.0,92.67,76.86,1.2056986729117878,93.36,82.86,4.476807712313779
DEU,VNM,2013,7.304,1.9884221432926674,357340.0,330960.0,0.75,20933.42,3.5827877145731565e-05,27911.226666666666,105.69,138.01,21374.810132599087,104.59,137.78,4.787853077465614
USA,SAU,2005,7.304,1.9884221432926674,9632030.0,2149690.0,1.0,3.75,0.26666666666666666,3.75,89.56,77.25,4.34757281553398,90.99,,
ITA,CHE,2011,7.308,1.9889696385157603,302069.0,41290.0,0.72,0.89,0.8089887640449438,1.2361111111111112,102.78,100.23,1.2675596128903521,101.61,99.98,4.613056060741608
DEU,MYS,1996,7.309,1.9891064654982547,357030.0,330800.0,1.5,2.52,0.5952380952380952,1.68,81.65,71.42,1.920638476617194,88.85,,
AUT,SWE,2011,7.316,1.9900637305286193,83879.0,447420.11,0.72,6.49,0.11093990755007703,9.01388888888889,103.29,102.96,9.042779558404561,101.83,101.09,4.61965798267477
NLD,CHN,2017,7.316,1.9900637305286193,41540.0,9600010.8,0.89,6.76,0.13165680473372782,7.595505617977528,111.04,119.09,7.0820803075004175,105.79,,
NZL,USA,1999,7.316,1.9900637305286193,267710.0,9629090.0,1.89,1.0,1.89,0.5291005291005292,75.04,76.39,0.5197500157573467,75.08,79.34,4.346148313402246
SVK,POL,2021,7.324,1.9911566268122642,,,0.85,3.86,0.22020725388601037,4.541176470588235,121.28,123.93,4.444072317864449,113.75,125.11,4.7815982040801845
EUN,TUN,2004,7.325,1.991293154903131,,163610.0,,1.25,,inf,,82.5,,,,
BEL,TUN,2004,7.327,1.9915661551778268,30530.0,163610.0,0.8,1.25,0.64,1.5625,87.96,82.5,1.6659090909090908,90.02,,
